RECORD_ID,ORDER_DATE1,ORDER_DATE2,ORDER_DATE_TM1,ORDER_DATE_TM2,ORDER_DATE_TM3
734,2022-04-05,4/5/22,4/5/22 17:10,22-Apr-05 5:10 PM,"Tue April 5, 2022 17:10"
735,2022-02-17,2/17/22,2/17/22 9:09,22-Feb-17 9:09 AM,"Thu February 17, 2022 9:09"
736,2022-07-27,7/27/22,7/27/22 9:31,22-Jul-27 9:31 AM,"Wed July 27, 2022 9:31"
737,2022-12-25,12/25/22,12/25/22 12:41,22-Dec-25 12:41 PM,"Sun December 25, 2022 12:41"
738,2022-12-13,12/13/22,12/13/22 23:21,22-Dec-13 11:21 PM,"Tue December 13, 2022 23:21"
739,2022-05-11,5/11/22,5/11/22 16:19,22-May-11 4:19 PM,"Wed May 11, 2022 16:19"
740,2022-02-07,2/7/22,2/7/22 20:48,22-Feb-07 8:48 PM,"Mon February 7, 2022 20:48"
741,2022-04-22,4/22/22,4/22/22 23:43,22-Apr-22 11:43 PM,"Fri April 22, 2022 23:43"
742,2022-11-18,11/18/22,11/18/22 21:54,22-Nov-18 9:54 PM,"Fri November 18, 2022 21:54"
743,2022-11-09,11/9/22,11/9/22 0:47,22-Nov-09 12:47 AM,"Wed November 9, 2022 0:47"
744,2022-12-28,12/28/22,12/28/22 7:03,22-Dec-28 7:03 AM,"Wed December 28, 2022 7:03"
745,2022-07-18,7/18/22,7/18/22 15:24,22-Jul-18 3:24 PM,"Mon July 18, 2022 15:24"
746,2022-10-26,10/26/22,10/26/22 9:30,22-Oct-26 9:30 AM,"Wed October 26, 2022 9:30"
747,2022-03-28,3/28/22,3/28/22 6:33,22-Mar-28 6:33 AM,"Mon March 28, 2022 6:33"
748,2022-04-16,4/16/22,4/16/22 11:40,22-Apr-16 11:40 AM,"Sat April 16, 2022 11:40"
749,2022-03-12,3/12/22,3/12/22 1:24,22-Mar-12 1:24 AM,"Sat March 12, 2022 1:24"
750,2022-02-01,2/1/22,2/1/22 22:58,22-Feb-01 10:58 PM,"Tue February 1, 2022 22:58"
751,2022-06-16,6/16/22,6/16/22 15:24,22-Jun-16 3:24 PM,"Thu June 16, 2022 15:24"
752,2022-04-02,4/2/22,4/2/22 15:11,22-Apr-02 3:11 PM,"Sat April 2, 2022 15:11"
753,2022-02-01,2/1/22,2/1/22 9:27,22-Feb-01 9:27 AM,"Tue February 1, 2022 9:27"
754,2022-05-22,5/22/22,5/22/22 21:05,22-May-22 9:05 PM,"Sun May 22, 2022 21:05"
755,2022-02-05,2/5/22,2/5/22 16:30,22-Feb-05 4:30 PM,"Sat February 5, 2022 16:30"
756,2022-01-19,1/19/22,1/19/22 3:23,22-Jan-19 3:23 AM,"Wed January 19, 2022 3:23"
757,2022-09-09,9/9/22,9/9/22 6:55,22-Sep-09 6:55 AM,"Fri September 9, 2022 6:55"
758,2022-07-22,7/22/22,7/22/22 18:21,22-Jul-22 6:21 PM,"Fri July 22, 2022 18:21"
759,2022-11-28,11/28/22,11/28/22 23:44,22-Nov-28 11:44 PM,"Mon November 28, 2022 23:44"
760,2022-04-18,4/18/22,4/18/22 16:17,22-Apr-18 4:17 PM,"Mon April 18, 2022 16:17"
761,2022-02-19,2/19/22,2/19/22 17:48,22-Feb-19 5:48 PM,"Sat February 19, 2022 17:48"
762,2022-04-01,4/1/22,4/1/22 4:14,22-Apr-01 4:14 AM,"Fri April 1, 2022 4:14"
763,2022-02-27,2/27/22,2/27/22 11:48,22-Feb-27 11:48 AM,"Sun February 27, 2022 11:48"
764,2022-04-18,4/18/22,4/18/22 16:20,22-Apr-18 4:20 PM,"Mon April 18, 2022 16:20"
765,2022-12-25,12/25/22,12/25/22 8:23,22-Dec-25 8:23 AM,"Sun December 25, 2022 8:23"
766,2022-03-06,3/6/22,3/6/22 0:01,22-Mar-06 12:01 AM,"Sun March 6, 2022 0:01"
767,2022-06-22,6/22/22,6/22/22 9:22,22-Jun-22 9:22 AM,"Wed June 22, 2022 9:22"
768,2022-04-06,4/6/22,4/6/22 19:00,22-Apr-06 7:00 PM,"Wed April 6, 2022 19:00"
769,2022-03-20,3/20/22,3/20/22 6:04,22-Mar-20 6:04 AM,"Sun March 20, 2022 6:04"
770,2022-05-02,5/2/22,5/2/22 15:44,22-May-02 3:44 PM,"Mon May 2, 2022 15:44"
771,2022-05-03,5/3/22,5/3/22 18:37,22-May-03 6:37 PM,"Tue May 3, 2022 18:37"
772,2022-06-25,6/25/22,6/25/22 4:23,22-Jun-25 4:23 AM,"Sat June 25, 2022 4:23"
773,2022-03-25,3/25/22,3/25/22 22:05,22-Mar-25 10:05 PM,"Fri March 25, 2022 22:05"
774,2022-08-29,8/29/22,8/29/22 4:27,22-Aug-29 4:27 AM,"Mon August 29, 2022 4:27"
775,2022-06-29,6/29/22,6/29/22 4:31,22-Jun-29 4:31 AM,"Wed June 29, 2022 4:31"
776,2022-02-02,2/2/22,2/2/22 20:30,22-Feb-02 8:30 PM,"Wed February 2, 2022 20:30"
777,2022-04-26,4/26/22,4/26/22 16:02,22-Apr-26 4:02 PM,"Tue April 26, 2022 16:02"
778,2022-02-08,2/8/22,2/8/22 9:53,22-Feb-08 9:53 AM,"Tue February 8, 2022 9:53"
779,2022-03-05,3/5/22,3/5/22 14:48,22-Mar-05 2:48 PM,"Sat March 5, 2022 14:48"
780,2022-08-24,8/24/22,8/24/22 1:31,22-Aug-24 1:31 AM,"Wed August 24, 2022 1:31"
781,2022-09-29,9/29/22,9/29/22 19:28,22-Sep-29 7:28 PM,"Thu September 29, 2022 19:28"
782,2022-08-12,8/12/22,8/12/22 21:43,22-Aug-12 9:43 PM,"Fri August 12, 2022 21:43"
783,2022-03-01,3/1/22,3/1/22 18:55,22-Mar-01 6:55 PM,"Tue March 1, 2022 18:55"
784,2022-05-12,5/12/22,5/12/22 22:57,22-May-12 10:57 PM,"Thu May 12, 2022 22:57"
785,2022-06-26,6/26/22,6/26/22 11:44,22-Jun-26 11:44 AM,"Sun June 26, 2022 11:44"
786,2022-08-21,8/21/22,8/21/22 11:50,22-Aug-21 11:50 AM,"Sun August 21, 2022 11:50"
787,2022-06-17,6/17/22,6/17/22 11:15,22-Jun-17 11:15 AM,"Fri June 17, 2022 11:15"
788,2022-01-03,1/3/22,1/3/22 19:07,22-Jan-03 7:07 PM,"Mon January 3, 2022 19:07"
789,2022-01-31,1/31/22,1/31/22 20:04,22-Jan-31 8:04 PM,"Mon January 31, 2022 20:04"
790,2022-02-25,2/25/22,2/25/22 19:20,22-Feb-25 7:20 PM,"Fri February 25, 2022 19:20"
791,2022-04-27,4/27/22,4/27/22 5:04,22-Apr-27 5:04 AM,"Wed April 27, 2022 5:04"
792,2022-10-22,10/22/22,10/22/22 18:36,22-Oct-22 6:36 PM,"Sat October 22, 2022 18:36"
793,2022-11-28,11/28/22,11/28/22 23:09,22-Nov-28 11:09 PM,"Mon November 28, 2022 23:09"
794,2022-06-14,6/14/22,6/14/22 12:13,22-Jun-14 12:13 PM,"Tue June 14, 2022 12:13"
795,2022-03-03,3/3/22,3/3/22 1:02,22-Mar-03 1:02 AM,"Thu March 3, 2022 1:02"
796,2022-11-29,11/29/22,11/29/22 18:16,22-Nov-29 6:16 PM,"Tue November 29, 2022 18:16"
797,2022-07-21,7/21/22,7/21/22 8:12,22-Jul-21 8:12 AM,"Thu July 21, 2022 8:12"
798,2022-01-03,1/3/22,1/3/22 2:09,22-Jan-03 2:09 AM,"Mon January 3, 2022 2:09"
799,2022-07-04,7/4/22,7/4/22 20:28,22-Jul-04 8:28 PM,"Mon July 4, 2022 20:28"
800,2022-02-18,2/18/22,2/18/22 2:09,22-Feb-18 2:09 AM,"Fri February 18, 2022 2:09"
801,2022-10-13,10/13/22,10/13/22 14:54,22-Oct-13 2:54 PM,"Thu October 13, 2022 14:54"
802,2022-07-10,7/10/22,7/10/22 16:14,22-Jul-10 4:14 PM,"Sun July 10, 2022 16:14"
803,2022-04-22,4/22/22,4/22/22 12:57,22-Apr-22 12:57 PM,"Fri April 22, 2022 12:57"
804,2022-08-28,8/28/22,8/28/22 7:51,22-Aug-28 7:51 AM,"Sun August 28, 2022 7:51"
805,2022-12-29,12/29/22,12/29/22 16:55,22-Dec-29 4:55 PM,"Thu December 29, 2022 16:55"
806,2022-03-22,3/22/22,3/22/22 3:52,22-Mar-22 3:52 AM,"Tue March 22, 2022 3:52"
807,2022-06-18,6/18/22,6/18/22 7:28,22-Jun-18 7:28 AM,"Sat June 18, 2022 7:28"
808,2022-06-27,6/27/22,6/27/22 5:32,22-Jun-27 5:32 AM,"Mon June 27, 2022 5:32"
809,2022-03-14,3/14/22,3/14/22 3:42,22-Mar-14 3:42 AM,"Mon March 14, 2022 3:42"
810,2022-05-13,5/13/22,5/13/22 14:39,22-May-13 2:39 PM,"Fri May 13, 2022 14:39"
811,2022-06-17,6/17/22,6/17/22 6:57,22-Jun-17 6:57 AM,"Fri June 17, 2022 6:57"
812,2022-06-16,6/16/22,6/16/22 11:11,22-Jun-16 11:11 AM,"Thu June 16, 2022 11:11"
813,2022-09-19,9/19/22,9/19/22 13:50,22-Sep-19 1:50 PM,"Mon September 19, 2022 13:50"
814,2022-09-16,9/16/22,9/16/22 0:17,22-Sep-16 12:17 AM,"Fri September 16, 2022 0:17"
815,2022-08-12,8/12/22,8/12/22 1:49,22-Aug-12 1:49 AM,"Fri August 12, 2022 1:49"
816,2022-06-21,6/21/22,6/21/22 13:59,22-Jun-21 1:59 PM,"Tue June 21, 2022 13:59"
817,2022-09-19,9/19/22,9/19/22 10:10,22-Sep-19 10:10 AM,"Mon September 19, 2022 10:10"
818,2022-08-10,8/10/22,8/10/22 16:33,22-Aug-10 4:33 PM,"Wed August 10, 2022 16:33"
819,2022-12-25,12/25/22,12/25/22 9:42,22-Dec-25 9:42 AM,"Sun December 25, 2022 9:42"
820,2022-05-29,5/29/22,5/29/22 3:33,22-May-29 3:33 AM,"Sun May 29, 2022 3:33"
821,2022-01-18,1/18/22,1/18/22 19:46,22-Jan-18 7:46 PM,"Tue January 18, 2022 19:46"
822,2022-04-16,4/16/22,4/16/22 21:18,22-Apr-16 9:18 PM,"Sat April 16, 2022 21:18"
823,2022-02-12,2/12/22,2/12/22 6:09,22-Feb-12 6:09 AM,"Sat February 12, 2022 6:09"
824,2022-10-14,10/14/22,10/14/22 1:22,22-Oct-14 1:22 AM,"Fri October 14, 2022 1:22"
825,2022-11-27,11/27/22,11/27/22 6:56,22-Nov-27 6:56 AM,"Sun November 27, 2022 6:56"
826,2022-03-25,3/25/22,3/25/22 17:29,22-Mar-25 5:29 PM,"Fri March 25, 2022 17:29"
827,2022-11-21,11/21/22,11/21/22 8:54,22-Nov-21 8:54 AM,"Mon November 21, 2022 8:54"
828,2022-12-01,12/1/22,12/1/22 14:50,22-Dec-01 2:50 PM,"Thu December 1, 2022 14:50"
829,2022-12-04,12/4/22,12/4/22 10:34,22-Dec-04 10:34 AM,"Sun December 4, 2022 10:34"
830,2022-04-18,4/18/22,4/18/22 21:27,22-Apr-18 9:27 PM,"Mon April 18, 2022 21:27"
831,2022-02-11,2/11/22,2/11/22 9:49,22-Feb-11 9:49 AM,"Fri February 11, 2022 9:49"
832,2022-08-19,8/19/22,8/19/22 9:10,22-Aug-19 9:10 AM,"Fri August 19, 2022 9:10"
833,2022-11-05,11/5/22,11/5/22 4:48,22-Nov-05 4:48 AM,"Sat November 5, 2022 4:48"
834,2022-11-09,11/9/22,11/9/22 13:03,22-Nov-09 1:03 PM,"Wed November 9, 2022 13:03"
835,2022-05-05,5/5/22,5/5/22 22:15,22-May-05 10:15 PM,"Thu May 5, 2022 22:15"
836,2022-08-23,8/23/22,8/23/22 13:36,22-Aug-23 1:36 PM,"Tue August 23, 2022 13:36"
837,2022-09-05,9/5/22,9/5/22 18:07,22-Sep-05 6:07 PM,"Mon September 5, 2022 18:07"
838,2022-02-24,2/24/22,2/24/22 13:55,22-Feb-24 1:55 PM,"Thu February 24, 2022 13:55"
839,2022-07-15,7/15/22,7/15/22 19:06,22-Jul-15 7:06 PM,"Fri July 15, 2022 19:06"
840,2022-05-06,5/6/22,5/6/22 15:29,22-May-06 3:29 PM,"Fri May 6, 2022 15:29"
841,2022-12-04,12/4/22,12/4/22 18:36,22-Dec-04 6:36 PM,"Sun December 4, 2022 18:36"
842,2022-06-26,6/26/22,6/26/22 20:45,22-Jun-26 8:45 PM,"Sun June 26, 2022 20:45"
843,2022-07-06,7/6/22,7/6/22 23:38,22-Jul-06 11:38 PM,"Wed July 6, 2022 23:38"
844,2022-11-12,11/12/22,11/12/22 10:47,22-Nov-12 10:47 AM,"Sat November 12, 2022 10:47"
845,2022-04-12,4/12/22,4/12/22 5:56,22-Apr-12 5:56 AM,"Tue April 12, 2022 5:56"
846,2022-07-01,7/1/22,7/1/22 9:43,22-Jul-01 9:43 AM,"Fri July 1, 2022 9:43"
847,2022-02-26,2/26/22,2/26/22 15:51,22-Feb-26 3:51 PM,"Sat February 26, 2022 15:51"
848,2022-09-16,9/16/22,9/16/22 10:19,22-Sep-16 10:19 AM,"Fri September 16, 2022 10:19"
849,2022-06-27,6/27/22,6/27/22 23:42,22-Jun-27 11:42 PM,"Mon June 27, 2022 23:42"
850,2022-10-30,10/30/22,10/30/22 3:46,22-Oct-30 3:46 AM,"Sun October 30, 2022 3:46"
851,2022-10-13,10/13/22,10/13/22 4:03,22-Oct-13 4:03 AM,"Thu October 13, 2022 4:03"
852,2022-06-25,6/25/22,6/25/22 17:27,22-Jun-25 5:27 PM,"Sat June 25, 2022 17:27"
853,2022-01-08,1/8/22,1/8/22 12:10,22-Jan-08 12:10 PM,"Sat January 8, 2022 12:10"
854,2022-11-21,11/21/22,11/21/22 6:18,22-Nov-21 6:18 AM,"Mon November 21, 2022 6:18"
855,2022-02-26,2/26/22,2/26/22 17:22,22-Feb-26 5:22 PM,"Sat February 26, 2022 17:22"
856,2022-02-23,2/23/22,2/23/22 1:04,22-Feb-23 1:04 AM,"Wed February 23, 2022 1:04"
857,2022-11-10,11/10/22,11/10/22 7:47,22-Nov-10 7:47 AM,"Thu November 10, 2022 7:47"
858,2022-10-08,10/8/22,10/8/22 4:40,22-Oct-08 4:40 AM,"Sat October 8, 2022 4:40"
859,2022-03-16,3/16/22,3/16/22 16:30,22-Mar-16 4:30 PM,"Wed March 16, 2022 16:30"
860,2022-12-25,12/25/22,12/25/22 11:31,22-Dec-25 11:31 AM,"Sun December 25, 2022 11:31"
861,2022-05-08,5/8/22,5/8/22 19:03,22-May-08 7:03 PM,"Sun May 8, 2022 19:03"
862,2022-10-18,10/18/22,10/18/22 23:00,22-Oct-18 11:00 PM,"Tue October 18, 2022 23:00"
863,2022-02-13,2/13/22,2/13/22 15:34,22-Feb-13 3:34 PM,"Sun February 13, 2022 15:34"
864,2022-09-17,9/17/22,9/17/22 8:34,22-Sep-17 8:34 AM,"Sat September 17, 2022 8:34"
865,2022-10-04,10/4/22,10/4/22 11:37,22-Oct-04 11:37 AM,"Tue October 4, 2022 11:37"
866,2022-11-13,11/13/22,11/13/22 8:58,22-Nov-13 8:58 AM,"Sun November 13, 2022 8:58"
867,2022-05-10,5/10/22,5/10/22 16:55,22-May-10 4:55 PM,"Tue May 10, 2022 16:55"
868,2022-03-02,3/2/22,3/2/22 14:01,22-Mar-02 2:01 PM,"Wed March 2, 2022 14:01"
869,2022-02-12,2/12/22,2/12/22 22:06,22-Feb-12 10:06 PM,"Sat February 12, 2022 22:06"
870,2022-07-07,7/7/22,7/7/22 19:32,22-Jul-07 7:32 PM,"Thu July 7, 2022 19:32"
871,2022-05-07,5/7/22,5/7/22 0:21,22-May-07 12:21 AM,"Sat May 7, 2022 0:21"
872,2022-09-21,9/21/22,9/21/22 8:26,22-Sep-21 8:26 AM,"Wed September 21, 2022 8:26"
873,2022-11-02,11/2/22,11/2/22 11:47,22-Nov-02 11:47 AM,"Wed November 2, 2022 11:47"
874,2022-01-07,1/7/22,1/7/22 22:52,22-Jan-07 10:52 PM,"Fri January 7, 2022 22:52"
875,2022-11-13,11/13/22,11/13/22 8:08,22-Nov-13 8:08 AM,"Sun November 13, 2022 8:08"
876,2022-06-20,6/20/22,6/20/22 1:59,22-Jun-20 1:59 AM,"Mon June 20, 2022 1:59"
877,2022-08-22,8/22/22,8/22/22 21:07,22-Aug-22 9:07 PM,"Mon August 22, 2022 21:07"
878,2022-10-24,10/24/22,10/24/22 17:32,22-Oct-24 5:32 PM,"Mon October 24, 2022 17:32"
879,2022-06-14,6/14/22,6/14/22 12:02,22-Jun-14 12:02 PM,"Tue June 14, 2022 12:02"
880,2022-05-01,5/1/22,5/1/22 16:52,22-May-01 4:52 PM,"Sun May 1, 2022 16:52"
881,2022-05-29,5/29/22,5/29/22 3:42,22-May-29 3:42 AM,"Sun May 29, 2022 3:42"
882,2022-11-03,11/3/22,11/3/22 16:11,22-Nov-03 4:11 PM,"Thu November 3, 2022 16:11"
883,2022-10-05,10/5/22,10/5/22 20:24,22-Oct-05 8:24 PM,"Wed October 5, 2022 20:24"
884,2022-05-30,5/30/22,5/30/22 0:34,22-May-30 12:34 AM,"Mon May 30, 2022 0:34"
885,2022-12-01,12/1/22,12/1/22 21:50,22-Dec-01 9:50 PM,"Thu December 1, 2022 21:50"
886,2022-01-15,1/15/22,1/15/22 7:40,22-Jan-15 7:40 AM,"Sat January 15, 2022 7:40"
887,2022-05-05,5/5/22,5/5/22 10:54,22-May-05 10:54 AM,"Thu May 5, 2022 10:54"
888,2022-02-22,2/22/22,2/22/22 7:42,22-Feb-22 7:42 AM,"Tue February 22, 2022 7:42"
889,2022-08-08,8/8/22,8/8/22 18:02,22-Aug-08 6:02 PM,"Mon August 8, 2022 18:02"
890,2022-02-20,2/20/22,2/20/22 9:04,22-Feb-20 9:04 AM,"Sun February 20, 2022 9:04"
891,2022-11-23,11/23/22,11/23/22 20:03,22-Nov-23 8:03 PM,"Wed November 23, 2022 20:03"
892,2022-01-21,1/21/22,1/21/22 6:14,22-Jan-21 6:14 AM,"Fri January 21, 2022 6:14"
893,2022-08-20,8/20/22,8/20/22 5:47,22-Aug-20 5:47 AM,"Sat August 20, 2022 5:47"
894,2022-06-02,6/2/22,6/2/22 6:16,22-Jun-02 6:16 AM,"Thu June 2, 2022 6:16"
895,2022-05-13,5/13/22,5/13/22 3:21,22-May-13 3:21 AM,"Fri May 13, 2022 3:21"
896,2022-12-11,12/11/22,12/11/22 3:54,22-Dec-11 3:54 AM,"Sun December 11, 2022 3:54"
897,2022-04-01,4/1/22,4/1/22 7:18,22-Apr-01 7:18 AM,"Fri April 1, 2022 7:18"
898,2022-07-08,7/8/22,7/8/22 10:33,22-Jul-08 10:33 AM,"Fri July 8, 2022 10:33"
899,2022-07-26,7/26/22,7/26/22 5:22,22-Jul-26 5:22 AM,"Tue July 26, 2022 5:22"
900,2022-09-04,9/4/22,9/4/22 9:00,22-Sep-04 9:00 AM,"Sun September 4, 2022 9:00"
901,2022-12-24,12/24/22,12/24/22 7:47,22-Dec-24 7:47 AM,"Sat December 24, 2022 7:47"
902,2022-04-03,4/3/22,4/3/22 6:20,22-Apr-03 6:20 AM,"Sun April 3, 2022 6:20"
903,2022-06-23,6/23/22,6/23/22 9:03,22-Jun-23 9:03 AM,"Thu June 23, 2022 9:03"
904,2022-08-07,8/7/22,8/7/22 22:02,22-Aug-07 10:02 PM,"Sun August 7, 2022 22:02"
905,2022-10-11,10/11/22,10/11/22 15:12,22-Oct-11 3:12 PM,"Tue October 11, 2022 15:12"
906,2022-10-19,10/19/22,10/19/22 2:49,22-Oct-19 2:49 AM,"Wed October 19, 2022 2:49"
907,2022-07-17,7/17/22,7/17/22 19:00,22-Jul-17 7:00 PM,"Sun July 17, 2022 19:00"
908,2022-09-07,9/7/22,9/7/22 2:31,22-Sep-07 2:31 AM,"Wed September 7, 2022 2:31"
909,2022-04-19,4/19/22,4/19/22 23:04,22-Apr-19 11:04 PM,"Tue April 19, 2022 23:04"
910,2022-11-07,11/7/22,11/7/22 11:24,22-Nov-07 11:24 AM,"Mon November 7, 2022 11:24"
911,2022-09-29,9/29/22,9/29/22 7:22,22-Sep-29 7:22 AM,"Thu September 29, 2022 7:22"
912,2022-02-24,2/24/22,2/24/22 16:05,22-Feb-24 4:05 PM,"Thu February 24, 2022 16:05"
913,2022-05-24,5/24/22,5/24/22 21:12,22-May-24 9:12 PM,"Tue May 24, 2022 21:12"
914,2022-12-06,12/6/22,12/6/22 0:33,22-Dec-06 12:33 AM,"Tue December 6, 2022 0:33"
915,2022-04-08,4/8/22,4/8/22 1:49,22-Apr-08 1:49 AM,"Fri April 8, 2022 1:49"
916,2022-09-28,9/28/22,9/28/22 2:52,22-Sep-28 2:52 AM,"Wed September 28, 2022 2:52"
917,2022-11-20,11/20/22,11/20/22 17:59,22-Nov-20 5:59 PM,"Sun November 20, 2022 17:59"
918,2022-01-26,1/26/22,1/26/22 1:39,22-Jan-26 1:39 AM,"Wed January 26, 2022 1:39"
919,2022-05-29,5/29/22,5/29/22 9:35,22-May-29 9:35 AM,"Sun May 29, 2022 9:35"
920,2022-04-09,4/9/22,4/9/22 6:00,22-Apr-09 6:00 AM,"Sat April 9, 2022 6:00"
921,2022-07-01,7/1/22,7/1/22 7:32,22-Jul-01 7:32 AM,"Fri July 1, 2022 7:32"
922,2022-09-10,9/10/22,9/10/22 8:05,22-Sep-10 8:05 AM,"Sat September 10, 2022 8:05"
923,2022-07-18,7/18/22,7/18/22 4:37,22-Jul-18 4:37 AM,"Mon July 18, 2022 4:37"
924,2022-03-26,3/26/22,3/26/22 14:26,22-Mar-26 2:26 PM,"Sat March 26, 2022 14:26"
925,2022-03-22,3/22/22,3/22/22 14:10,22-Mar-22 2:10 PM,"Tue March 22, 2022 14:10"
926,2022-02-22,2/22/22,2/22/22 12:57,22-Feb-22 12:57 PM,"Tue February 22, 2022 12:57"
927,2022-12-29,12/29/22,12/29/22 18:28,22-Dec-29 6:28 PM,"Thu December 29, 2022 18:28"
928,2022-06-05,6/5/22,6/5/22 23:42,22-Jun-05 11:42 PM,"Sun June 5, 2022 23:42"
929,2022-03-08,3/8/22,3/8/22 0:19,22-Mar-08 12:19 AM,"Tue March 8, 2022 0:19"
930,2022-03-29,3/29/22,3/29/22 5:54,22-Mar-29 5:54 AM,"Tue March 29, 2022 5:54"
931,2022-08-25,8/25/22,8/25/22 12:24,22-Aug-25 12:24 PM,"Thu August 25, 2022 12:24"
932,2022-09-23,9/23/22,9/23/22 9:57,22-Sep-23 9:57 AM,"Fri September 23, 2022 9:57"
933,2022-05-25,5/25/22,5/25/22 1:10,22-May-25 1:10 AM,"Wed May 25, 2022 1:10"
934,2022-11-13,11/13/22,11/13/22 2:47,22-Nov-13 2:47 AM,"Sun November 13, 2022 2:47"
935,2022-02-15,2/15/22,2/15/22 10:54,22-Feb-15 10:54 AM,"Tue February 15, 2022 10:54"
936,2022-01-09,1/9/22,1/9/22 16:15,22-Jan-09 4:15 PM,"Sun January 9, 2022 16:15"
937,2022-05-02,5/2/22,5/2/22 16:49,22-May-02 4:49 PM,"Mon May 2, 2022 16:49"
938,2022-06-29,6/29/22,6/29/22 16:14,22-Jun-29 4:14 PM,"Wed June 29, 2022 16:14"
939,2022-08-01,8/1/22,8/1/22 22:01,22-Aug-01 10:01 PM,"Mon August 1, 2022 22:01"
940,2022-10-08,10/8/22,10/8/22 13:39,22-Oct-08 1:39 PM,"Sat October 8, 2022 13:39"
941,2022-06-12,6/12/22,6/12/22 12:40,22-Jun-12 12:40 PM,"Sun June 12, 2022 12:40"
942,2022-12-23,12/23/22,12/23/22 5:26,22-Dec-23 5:26 AM,"Fri December 23, 2022 5:26"
943,2022-01-18,1/18/22,1/18/22 18:43,22-Jan-18 6:43 PM,"Tue January 18, 2022 18:43"
944,2022-08-24,8/24/22,8/24/22 4:59,22-Aug-24 4:59 AM,"Wed August 24, 2022 4:59"
945,2022-07-25,7/25/22,7/25/22 19:18,22-Jul-25 7:18 PM,"Mon July 25, 2022 19:18"
946,2022-10-17,10/17/22,10/17/22 1:42,22-Oct-17 1:42 AM,"Mon October 17, 2022 1:42"
947,2022-04-06,4/6/22,4/6/22 8:17,22-Apr-06 8:17 AM,"Wed April 6, 2022 8:17"
948,2022-12-18,12/18/22,12/18/22 3:15,22-Dec-18 3:15 AM,"Sun December 18, 2022 3:15"
949,2022-01-21,1/21/22,1/21/22 8:06,22-Jan-21 8:06 AM,"Fri January 21, 2022 8:06"
950,2022-05-08,5/8/22,5/8/22 19:28,22-May-08 7:28 PM,"Sun May 8, 2022 19:28"
951,2022-04-24,4/24/22,4/24/22 18:04,22-Apr-24 6:04 PM,"Sun April 24, 2022 18:04"
952,2022-09-21,9/21/22,9/21/22 12:15,22-Sep-21 12:15 PM,"Wed September 21, 2022 12:15"
953,2022-12-03,12/3/22,12/3/22 21:50,22-Dec-03 9:50 PM,"Sat December 3, 2022 21:50"
954,2022-07-28,7/28/22,7/28/22 17:11,22-Jul-28 5:11 PM,"Thu July 28, 2022 17:11"
955,2022-03-08,3/8/22,3/8/22 10:53,22-Mar-08 10:53 AM,"Tue March 8, 2022 10:53"
956,2022-01-05,1/5/22,1/5/22 10:06,22-Jan-05 10:06 AM,"Wed January 5, 2022 10:06"
957,2022-08-07,8/7/22,8/7/22 6:56,22-Aug-07 6:56 AM,"Sun August 7, 2022 6:56"
958,2022-05-09,5/9/22,5/9/22 10:59,22-May-09 10:59 AM,"Mon May 9, 2022 10:59"
959,2022-10-23,10/23/22,10/23/22 14:31,22-Oct-23 2:31 PM,"Sun October 23, 2022 14:31"
960,2022-03-19,3/19/22,3/19/22 16:59,22-Mar-19 4:59 PM,"Sat March 19, 2022 16:59"
961,2022-06-04,6/4/22,6/4/22 8:50,22-Jun-04 8:50 AM,"Sat June 4, 2022 8:50"
962,2022-01-01,1/1/22,1/1/22 4:46,22-Jan-01 4:46 AM,"Sat January 1, 2022 4:46"
963,2022-11-22,11/22/22,11/22/22 3:49,22-Nov-22 3:49 AM,"Tue November 22, 2022 3:49"
964,2022-08-20,8/20/22,8/20/22 3:36,22-Aug-20 3:36 AM,"Sat August 20, 2022 3:36"
965,2022-10-17,10/17/22,10/17/22 14:53,22-Oct-17 2:53 PM,"Mon October 17, 2022 14:53"
966,2022-12-30,12/30/22,12/30/22 12:46,22-Dec-30 12:46 PM,"Fri December 30, 2022 12:46"
967,2022-08-17,8/17/22,8/17/22 10:56,22-Aug-17 10:56 AM,"Wed August 17, 2022 10:56"
968,2022-06-12,6/12/22,6/12/22 12:07,22-Jun-12 12:07 PM,"Sun June 12, 2022 12:07"
969,2022-07-18,7/18/22,7/18/22 1:41,22-Jul-18 1:41 AM,"Mon July 18, 2022 1:41"
970,2022-10-06,10/6/22,10/6/22 21:58,22-Oct-06 9:58 PM,"Thu October 6, 2022 21:58"
971,2022-10-05,10/5/22,10/5/22 6:44,22-Oct-05 6:44 AM,"Wed October 5, 2022 6:44"
972,2022-03-11,3/11/22,3/11/22 21:28,22-Mar-11 9:28 PM,"Fri March 11, 2022 21:28"
973,2022-12-05,12/5/22,12/5/22 14:49,22-Dec-05 2:49 PM,"Mon December 5, 2022 14:49"
974,2022-03-16,3/16/22,3/16/22 4:02,22-Mar-16 4:02 AM,"Wed March 16, 2022 4:02"
975,2022-06-29,6/29/22,6/29/22 7:06,22-Jun-29 7:06 AM,"Wed June 29, 2022 7:06"
976,2022-07-19,7/19/22,7/19/22 12:22,22-Jul-19 12:22 PM,"Tue July 19, 2022 12:22"
977,2022-05-18,5/18/22,5/18/22 23:28,22-May-18 11:28 PM,"Wed May 18, 2022 23:28"
978,2022-11-08,11/8/22,11/8/22 12:45,22-Nov-08 12:45 PM,"Tue November 8, 2022 12:45"
